
https://www.goodreads.com/book/show/7027735-dark-life,Dark Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441847612l/7027735._SY475_.jpg,"A thrilling futuristic adventure set deep undersea, Dark Life follows the settlers of the world's first subsea settlement as they defend their homesteads against a brazen band of outlaws.Set in an apocalyptic future where rising oceans have swallowed up entire regions and people live packed like sardines on the dry land left, DARK LIFE is the harrowing tale of underwater pioneers who have carved out a life for themselves in the harsh deep-sea environment, farming the seafloor in exchange for the land deed. The story follows Ty, who has lived his whole life on his family's homestead and has dreams of claiming his own stake when he turns eighteen. But when outlaws' attacks on government supply ships and settlements...",3.9,13997,1696,Young Adult,304,Kat Falls,en
https://www.goodreads.com/book/show/6633912-the-good-soldiers,The Good Soldiers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442327825l/6633912._SY475_.jpg,"It was the last-chance moment of the war. In January 2007, President George W. Bush announced a new strategy for Iraq. He called it the surge. “Many listening tonight will ask why this effort will succeed when previous operations to secure Baghdad did not. Well, here are the differences,” he told a skeptical nation. Among those listening were the young, optimistic army infantry soldiers of the 2-16, the battalion nicknamed the Rangers. About to head to a vicious area of Baghdad, they decided the difference would be them.Fifteen months later, the soldiers returned home forever changed. Pulitzer Prize-winning Washington Post reporter David Finkel was with them in Bagdad, and almost every grueling step of the way.What was the true story of the surge? And was it really a success? Those are the questions he grapples with in his remarkable report from the front lines. Combining the action of Mark Bowden’s Black Hawk Down with the literary brio of Tim O’Brien’s The Things They Carried, The Good Soldiers is an unforgettable work of reportage. And in telling the story of these good soldiers, the heroes and the ruined, David Finkel has also produced an eternal tale—not just of the Iraq War, but of all wars, for all time.",4.23,7607,894,Nonfiction,287,David Finkel,en
https://www.goodreads.com/book/show/313256.Dark_Challenge,Dark Challenge,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330425767l/313256.jpg,"Librarian Note: Alternate cover edition ISBN 13: 9780505524096WAS SHE MORE THAN HIS MATE?Julian Savage was golden. Powerful. But tormented. For the brooding hunter walked alone, always alone, far from his Carpathian kind, alien to even his twin. Like his name, his existence was savage. Until he met the woman he was sworn to protect...When Julian heard Desari sing, rainbows swamped his starving senses. Emotions bombarded his hardened heart. And a dark hunger to possess her flooded his loins, blinding him to the danger stalking him. And even as Desari enflamed him, she dared to defy him with mysterious, unparalleled feminine powers. Was Desari more than his perfect mate? Julian had met his match in this woman, but would she drive him to madness... or save his soul?",4.25,21574,471,Romance-Paranormal Romance,390,Christine Feehan,en
https://www.goodreads.com/book/show/801178.Chicken_Soup_for_the_Soul,Chicken Soup for the Soul,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348985789l/801178.jpg,"Two of America's best-loved inspirational speakers share the very best of their collected stories and favorite tales that have touched the hearts of people everywhere. Canfield and Hansen bring you wit and wisdom, hope and empowerment to buoy you through life's dark moments.",3.95,37408,907,Nonfiction,428,Jack Canfield,en
https://www.goodreads.com/book/show/5355769-the-lost-days,The Lost Days,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330954563l/5355769.jpg,"13 Elements you will find in the first Emily the Strange novel:1. Mystery 2. A beautiful golem3. Souped-up slingshots4. Four black cats5. Amnesia6. Calamity Poker7. Angry ponies8. A shady truant officer9. Top-13 lists10. A sandstorm generator11. DoppelgAngers12. A secret mission13. EarwigsEmily the Strange: 13 years old. Able to leap tall buildings, probably, if she felt like it. More likely to be napping with her four black cats; or cobbling together a particle accelerator out of lint, lentils, and safety pins; or rocking out on drums/ guitar/saxophone/zither; or painting a swirling feral sewer mural; or forcing someone to say ""swirling feral sewer mural"" 13 times fast . . . and pointing and laughing.",3.9,6039,573,Young Adult,266,Rob Reger,en
https://www.goodreads.com/book/show/13414389-the-force-of-wind,The Force of Wind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344493948l/13414389.jpg,"How far would you go to protect the ones you love?  What would you sacrifice to kill the one you hate?  Join Giovanni Vecchio and Beatrice De Novo as they travel to a hidden island on the far edge of China and seek the help of an ancient immortal court. Can they weave their way through the tangled web of centuries-old alliances and ruthless feuds to find what they’ve been looking for? Friends will be revealed, enemies will find them, and a dangerous secret will come to light.  The Force of Wind is the third book in the four-part Elemental Mysteries series. It is a paranormal mystery/romance for adult readers.",4.29,13039,533,Fantasy-Paranormal,262,Elizabeth   Hunter,en
https://www.goodreads.com/book/show/92417.The_Thin_Red_Line,The Thin Red Line,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422723999l/92417.jpg,"""When compared to the fact that he might very well be dead by this time tomorrow, whether he was courageous or not today was pointless, empty. When compared to the fact that he might be dead tomorrow, everything was pointless. Life was pointless. Whether he looked at a tree or not was pointless. It just didn't make any difference. It was pointless to the tree, it was pointless to every man in his outfit, pointless to everybody in the whole world. Who cared? It was not pointless only to him; and when he was dead, when he ceased to exist, it would be pointless to him too. More important: Not only would it be pointless, it would have been pointless, all along.""Such is the ultimate significance of war in The Thin Red Line (1962), James Jones's fictional account of the battle between American and Japanese troops on the island of Guadalcanal. The narrative shifts effortlessly among multiple viewpoints within C-for-Charlie Company, from commanding officer Capt. James Stein, his psychotic first sergeant Eddie Welsh, and the young privates they send into battle. The descriptions of combat conditions—and the mental states it induces—are unflinchingly realistic, including the dialog (in which a certain word Norman Mailer rendered as ""fug"" 15 years earlier in The Naked and the Dead appears properly spelled on numerous occasions). This is more than a classic of combat fiction; it is one of the most significant explorations of male identity in American literature, establishing Jones as a novelist of the caliber of Herman Melville and Stephen Crane.",3.99,12757,275,Fiction,475,James  Jones,en
https://www.goodreads.com/book/show/586852.The_Wall,The Wall,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435260852l/586852.jpg,"First published to acclaim in Germany, The Wall chronicles the life of the last surviving human on earth, an ordinary middle-aged woman who awakens one morning to find that everyone else has vanished. Assuming her isolation to be the result of a military experiment gone awry, she begins the terrifying work of survival and self-renewal. This novel is at once a simple and moving tale and a disturbing meditation on humanity.",4.03,7786,838,Fiction,240,Marlen Haushofer,en
https://www.goodreads.com/book/show/6691426-angelology,Angelology,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388178977l/6691426.jpg,"Abandoned as a Child on the steps of St Rose Convent in New York. Evangeline Cacciatore grew up knowing little of her parents. Assisting a scholar in the convent one day, she uncovers a disturbning secret conected to her family.",3.43,16703,2484,Fantasy,464,Danielle Trussoni,en
https://www.goodreads.com/book/show/164006.Memoirs_of_a_Dutiful_Daughter,Memoirs of a Dutiful Daughter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410131296l/164006.jpg,"A superb autobiography by one of the great literary figures of the twentieth century, Simone de Beauvoir's Memoirs of a Dutiful Daughter offers an intimate picture of growing up in a bourgeois French family, rebelling as an adolescent against the conventional expectations of her class, and striking out on her own with an intellectual and existential ambition exceedingly rare in a young woman in the 1920s.She vividly evokes her friendships, love interests, mentors, and the early days of the most important relationship of her life, with fellow student Jean-Paul Sartre, against the backdrop of a turbulent time in France politically.",4.1,11519,832,Nonfiction,359,Simone de Beauvoir,en
https://www.goodreads.com/book/show/234501.Startide_Rising,Startide Rising,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476445711l/234501.jpg,"David Brin's Uplift novels are among the most thrilling and extraordinary science fiction ever written. Sundiver, Startide Rising,  and The Uplift War--a New York Times bestseller--together make up one of the most beloved sagas of all time. Brin's tales are set in a future universe in which no species can reach sentience without being ""uplifted"" by a patron race. But the greatest mystery of all remains unsolved: who uplifted humankind?The Terran exploration vessel Streaker has crashed in the uncharted water world of Kithrup, bearing one of the most important discoveries in galactic history. Below, a handful of her human and dolphin crew battles armed rebellion and a hostile planet to safeguard her secret--the fate of the Progenitors, the fabled First Race who seeded wisdom throughout the stars.Narrated by George Wilson.1 online resource (1 audio file (17 hr., 30 min.))",4.04,30542,665,Science Fiction,458,David Brin,en
https://www.goodreads.com/book/show/177187.102_Minutes,102 Minutes: The Untold Story of the Fight to Survive Inside the Twin Towers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408991899l/177187.jpg,"The dramatic and moving account of the struggle for life inside the World Trade Center on the morning of September 11, when every minute countedAt 8:46 am on September 11, 2001, 14,000 people were inside the twin towers-reading e-mails, making trades, eating croissants at Windows on the World. Over the next 102 minutes, each would become part of a drama for the ages, one witnessed only by the people who lived it-until now. Of the millions of words written about this wrenching day, most were told from the outside looking in. New York Times reporters Jim Dwyer and Kevin Flynn have taken the opposite-and far more revealing-approach. Reported from the perspectives of those inside the towers, 102 Minutes captures the little-known stories of ordinary people who took extraordinary steps to save themselves and others. Beyond this stirring panorama stands investigative reporting of the first rank. An astounding number of people actually survived the plane impacts but were unable to escape, and the authors raise hard questions about building safety and tragic flaws in New York's emergency preparedness.Dwyer and Flynn rely on hundreds of interviews with rescuers, thousands of pages of oral histories, and countless phone, e-mail, and emergency radio transcripts. They cross a bridge of voices to go inside the infernos, seeing cataclysm and heroism, one person at a time, to tell the affecting, authoritative saga of the men and women-the nearly 12,000 who escaped and the 2,749 who perished-as they made 102 minutes count as never before. 
102 Minutes is a 2005 National Book Award Finalist for Nonfiction.
",4.26,8718,1045,Nonfiction,384,Jim Dwyer,en
https://www.goodreads.com/book/show/11286.Carrion_Comfort,Carrion Comfort,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388203579l/11286.jpg,"THE PAST... Caught behind the lines of Hitler’s Final Solution, Saul Laski is one of the multitudes destined to die in the notorious Chelmno extermination camp. Until he rises to meet his fate and finds himself face to face with an evil far older, and far greater, than the Nazi’s themselves...THE PRESENT... Compelled by the encounter to survive at all costs, so begins a journey that for Saul will span decades and cross continents, plunging into the darkest corners of 20th century history to reveal a secret society of beings who may often exist behind the world's most horrible and violent events. Killing from a distance, and by darkly manipulative proxy, they are people with the psychic ability to 'use' humans: read their minds, subjugate them to their wills, experience through their senses, feed off their emotions, force them to acts of unspeakable aggression. Each year, three of the most powerful of this hidden order meet to discuss their ongoing campaign of induced bloodshed and deliberate destruction. But this reunion, something will go terribly wrong. Saul’s quest is about to reach its elusive object, drawing hunter and hunted alike into a struggle that will plumb the depths of mankind’s attraction to violence, and determine the future of the world itself...",3.9,19738,1194,Horror,884,Dan Simmons,en
https://www.goodreads.com/book/show/9918128-the-hidden,The Hidden,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442354542l/9918128._SY475_.jpg,"A love that knows no bounds. Abbey knows that Caspian is her destiny. Theirs is a bond that transcends even death. But as Abbey finally learns the full truth about the dark fate that links her to Caspian and ties them both to the town of Sleepy Hollow, she suddenly has some very hard choices to make. Caspian may be the love of her life, but is that love worth dying for? Beautifully spun, emotionally gripping, and irresistibly romantic, The Hidden will leave you breathless.",4.14,8893,632,Young Adult,389,Jessica Verday,en
https://www.goodreads.com/book/show/7176578-beatrice-and-virgil,Beatrice and Virgil,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442463960l/7176578._SY475_.jpg,"This is the story of a donkey named Beatrice and a monkey named Virgil. It is also the story of an extraordinary journey undertaken by a man named Henry. It begins with a mysterious parcel, and it ends in a place that will make you think again about one of the most significant events of the twentieth century. Once you have finished reading it, it is impossible to forget.",3.17,19978,3127,Fiction,213,Yann Martel,en
https://www.goodreads.com/book/show/22207.Lullabies_for_Little_Criminals,Lullabies for Little Criminals,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327893204l/22207.jpg,"A gritty, heart-wrenching novel about bruised innocence on the city's feral streets—the remarkable debut of a stunning literary talentHeather O'Neill dazzles with a first novel of extraordinary prescience and power, a subtly understated yet searingly effective story of a young life on the streets—and the strength, wits, and luck necessary for survival.At thirteen, Baby vacillates between childhood comforts and adult temptation: still young enough to drag her dolls around in a vinyl suitcase yet old enough to know more than she should about urban cruelties. Motherless, she lives with her father, Jules, who takes better care of his heroin habit than he does of his daughter. Baby's gift is a genius for spinning stories and for cherishing the small crumbs of happiness that fall into her lap. But her blossoming beauty has captured the attention of a charismatic and dangerous local pimp who runs an army of sad, slavishly devoted girls—a volatile situation even the normally oblivious Jules cannot ignore. And when an escape disguised as betrayal threatens to crush Baby's spirit, she will ultimately realize that the power of salvation rests in her hands alone.",4.0,21248,1616,Fiction,330,Heather O'Neill,en
https://www.goodreads.com/book/show/776159.The_Lady_in_the_Lake,The Lady in the Lake,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501530591l/776159._SY475_.jpg,"A couple of missing wives—one a rich man's and one a poor man's—become the objects of Marlowe's investigation. One of them may have gotten a Mexican divorce and married a gigolo and the other may be dead. Marlowe's not sure he cares about either one, but he's not paid to care.",4.07,21627,1087,Mystery,266,Raymond Chandler,en
https://www.goodreads.com/book/show/13415554-the-assassin-and-the-pirate-lord,The Assassin and the Pirate Lord,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335782612l/13415554.jpg,"A Throne of Glass novella.On a remote island in a tropical sea, Celaena Sardothien, feared assassin, has come for retribution. She’s been sent by the Assassin’s Guild to collect on a debt they are owed by the Lord of the Pirates. But when Celaena learns that the agreed payment is not in money, but in slaves, her mission suddenly changes—and she will risk everything to right the wrong she’s been sent to bring about.",4.23,35509,1971,Fantasy,70,Sarah J. Maas,en
https://www.goodreads.com/book/show/73297.The_Scarlet_Thread,The Scarlet Thread,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406510347l/73297.jpg,"When Sierra discovers her young ancestor's handcrafted quilt and reads her journal, she finds that their lives are very similar. By following her ancestor's example, she learns to surrender to God's sovereignty and unconditional love.",4.18,28568,978,Religion,462,Francine Rivers,en
https://www.goodreads.com/book/show/188226.The_German_Ideology_Theses_on_Feuerbach_Introduction_to_the_Critique_of_Political_Economy,The German Ideology / Theses on Feuerbach / Introduction to the Critique of Political Economy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413407223l/188226.jpg,"Nearly two years before his powerful Communist Manifesto, Marx (1818—1883) co-wrote The German Ideology in 1845 with friend and collaborator Friedrich Engels expounding a new political worldview, including positions on materialism, labor, production, alienation, the expansion of capitalism, class conflict, revolution, and eventually communism. They chart the course of ""true"" socialism based on G. W.F. Hegel's dialectic, while criticizing the ideas of Bruno Bauer, Max Stirner and Ludwig Feuerbach. Marx expanded his criticism of the latter in his now famous Theses on Feuerbach, found after Marx's death and published by Engels in 1888. Introduction to the Critique of Political Economy, also found among the posthumous papers of Marx, is a fragment of an introduction to his main works. Combining these three works, this volume is essential for an understanding of Marxism.",4.08,3593,134,Philosophy,584,Karl Marx,en
https://www.goodreads.com/book/show/2550219.The_Singing,The Singing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331239719l/2550219.jpg,"The stunning conclusion to the epic Pellinor series—four books telling an extraordinary tale of another world.The Singing follows the separate journeys of Maerad and Cadvan, and their brother Hem, as they desperately seek each other in an increasingly battle-torn land. The Black Army is moving north and Maerad has a mighty confrontation with the Landrost to save Innail. All the Seven Kingdoms are being threatened with defeat. Yet Maerad and Hem hold the key to the mysterious Singing and only in releasing the music of the Elidhu together may the Nameless One be defeated.Can brother and sister find each other in time to fight the Nameless One, and are they strong enough to defeat him?",4.22,12844,532,Fantasy,496,Alison Croggon,en
https://www.goodreads.com/book/show/560535.Shadow_of_the_Moon,Shadow of the Moon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309219262l/560535.jpg,"Part One Of Two PartsThe author of THE FAR PAVILIONS returns us once again to the vast, intoxicating romance of India under the British Raj. SHADOW OF THE MOON is the story of Winter de Ballesteros, a beautiful English heiress come home to her beloved India. It is also the tale of Captain Alex Randall, her protector, who aches to possess her. Forged in the fires of a war that threatens to topple an empire, their tale is the saga of a desperate and unforgettable love that consumes all in its thrall. Filled with the mystery of moonlit palace gardens and the whisperings of passion and intrigue, M. M. Kaye evokes an era at once of its time, yet timeless.""Another splendid tale of India."" (Wall Street Journal)",4.21,3996,292,Historical-Historical Fiction,803,M.M. Kaye,en
https://www.goodreads.com/book/show/2897258-the-heretic-queen,The Heretic Queen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422755729l/2897258.jpg,"In ancient Egypt, a forgotten princess must overcome her family’s past and remake history.The winds of change are blowing through Thebes. A devastating palace fire has killed the Eighteenth Dynasty’s royal family—all with the exception of Nefertari, the niece of the reviled former queen, Nefertiti. The girl’s deceased family has been branded as heretical, and no one in Egypt will speak their names. A relic of a previous reign, Nefertari is pushed aside, an unimportant princess left to run wild in the palace. But this changes when she is taken under the wing of the Pharaoh’s aunt, then brought to the Temple of Hathor, where she is educated in a manner befitting a future queen.Soon Nefertari catches the eye of the Crown Prince, and despite her family’s history, they fall in love and wish to marry. Yet all of Egypt opposes this union between the rising star of a new dynasty and the fading star of an old, heretical one. While political adversity sets the country on edge, Nefertari becomes the wife of Ramesses the Great. Destined to be the most powerful Pharaoh in Egypt, he is also the man who must confront the most famous exodus in history.Sweeping in scope and meticulous in detail, The Heretic Queen is a novel of passion and power, heartbreak and redemption.From the Hardcover edition.",4.19,23004,1704,Historical-Historical Fiction,383,Michelle Moran,en
https://www.goodreads.com/book/show/3424.The_Grass_Crown,The Grass Crown,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388536370l/3424.jpg,"In this great drama, Marius, the general who saved Rome from barbarian invasion and became consul an unprecedented six times, has fallen into decline. Sulla, his closest associate, has withdrawn himself from his commander's circle in preparation for his own bid for power. As a deadly enmity develops between the two men, Rome must fight its own battle for survival - first against her neighbouring Italian states, then against the barbaric Asian conqueror. Births, deaths, prophecies and rivalries combine to create a whirlwind of drama, and a remarkable insight into the passion and torment of ancient Rome.",4.31,11098,294,Historical-Historical Fiction,1104,Colleen McCullough,en
https://www.goodreads.com/book/show/531989.Drown,Drown,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313700390l/531989.jpg,"With ten stories that move from the barrios of the Dominican Republic to the struggling urban communities of New Jersey, Junot Diaz makes his remarkable debut. Diaz's work is unflinching and strong, and these stories crackle with an electric sense of discovery. Diaz evokes a world in which fathers are gone, mothers fight with grim determination for their families and themselves, and the next generation inherits the casual cruelty, devastating ambivalence, and knowing humor of lives circumscribed by poverty and uncertainty. In Drown, Diaz has harnessed the rhythms of anger and release, frustration and joy, to indelible effect.",4.03,32749,2453,Short Stories,208,Junot Díaz,en
https://www.goodreads.com/book/show/9595650-hexed,Hexed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388235604l/9595650.jpg,"Atticus O’Sullivan, last of the Druids, doesn’t care much for witches. Still, he’s about to make nice with the local coven by signing a mutually beneficial nonaggression treaty—when suddenly the witch population in modern-day Tempe, Arizona, quadruples overnight. And the new girls are not just bad, they’re badasses with a dark history on the German side of World War II.With a fallen angel feasting on local high school students, a horde of Bacchants blowing in from Vegas with their special brand of deadly decadence, and a dangerously sexy Celtic goddess of fire vying for his attention, Atticus is having trouble scheduling the witch hunt. But aided by his magical sword, his neighbor’s rocket-propelled grenade launcher, and his vampire attorney, Atticus is ready to sweep the town and show the witchy women they picked the wrong Druid to hex.",4.22,56705,2807,Fantasy,296,Kevin Hearne,en
https://www.goodreads.com/book/show/61834.A_Night_to_Remember,A Night to Remember,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440174850l/61834._SY475_.jpg,"First published in 1955, A Night to Remember remains a completely riveting account of the Titanic's fatal collision and the behavior of the passengers and crew, both noble and ignominious. Some sacrificed their lives, while others fought like animals for their own survival. Wives beseeched husbands to join them in lifeboats; gentlemen went taut-lipped to their deaths in full evening dress; and hundreds of steerage passengers, trapped below decks, sought help in vain. ",4.05,18099,1469,History,208,Walter Lord,en
